timestamp,episode,step,reward,score,epsilon
"2019-08-16 11:24:00,906",366,208536,69.0,232,0.000100
"2019-08-16 11:24:48,211",367,210038,144.8,526,0.000100
"2019-08-16 11:25:11,283",368,210772,70.5,231,0.000100
"2019-08-16 11:25:35,809",369,211553,75.0,247,0.000100
"2019-08-16 11:26:18,399",370,212905,130.0,464,0.000100
"2019-08-16 11:27:22,660",371,214937,195.2,763,0.000100
"2019-08-16 11:27:27,499",372,215091,14.2,44,0.000100
"2019-08-16 11:28:36,537",373,217285,211.5,835,0.000100
"2019-08-16 11:29:22,716",374,218743,139.4,511,0.000100
"2019-08-16 11:30:17,495",375,220475,166.8,628,0.000100
"2019-08-16 11:31:07,686",376,222060,152.8,564,0.000100
"2019-08-16 11:31:39,516",377,223069,97.0,332,0.000100
"2019-08-16 11:32:32,189",378,224728,160.4,598,0.000100
"2019-08-16 11:32:51,989",379,225336,57.8,195,0.000100
"2019-08-16 11:34:02,552",380,227553,214.8,859,0.000100
"2019-08-16 11:35:07,489",381,229549,192.4,768,0.000100
"2019-08-16 11:35:57,794",382,231141,153.5,566,0.000100
"2019-08-16 11:37:19,816",383,233720,248.6,1040,0.000100
"2019-08-16 11:38:35,225",384,236091,229.2,934,0.000100
"2019-08-16 11:40:00,411",385,238782,260.5,1093,0.000100
"2019-08-16 11:41:03,591",386,240781,193.8,747,0.000100
"2019-08-16 11:41:36,711",387,241833,101.7,347,0.000100
"2019-08-16 11:42:45,199",388,243997,209.1,827,0.000100
"2019-08-16 11:43:03,602",389,244574,55.1,180,0.000100
"2019-08-16 11:44:22,924",390,247077,242.3,996,0.000100
"2019-08-16 11:44:54,620",391,248077,96.2,330,0.000100
"2019-08-16 11:46:00,541",392,250152,199.8,788,0.000100
"2019-08-16 11:47:17,698",393,252530,230.5,961,0.000100
"2019-08-16 11:48:21,254",394,254483,188.2,753,0.000100
"2019-08-16 11:49:21,206",395,256363,181.8,701,0.000100
"2019-08-16 11:50:04,705",396,257738,132.1,476,0.000100
"2019-08-16 11:51:39,219",397,260730,288.8,1251,0.000100
"2019-08-16 11:52:47,196",398,262884,208.3,819,0.000100
"2019-08-16 11:53:27,094",399,264146,121.1,430,0.000100
"2019-08-16 11:53:38,475",400,264507,34.3,108,0.000100
"2019-08-16 11:54:34,352",401,266269,170.1,641,0.000100
"2019-08-16 11:55:09,476",402,267381,106.5,371,0.000100
"2019-08-16 11:56:18,677",403,269576,212.2,838,0.000100
"2019-08-16 11:57:32,043",404,271899,224.3,902,0.000100
"2019-08-16 11:58:35,323",405,273897,192.5,749,0.000100
"2019-08-16 11:59:36,483",406,275820,185.0,718,0.000100
"2019-08-16 12:00:05,843",407,276748,89.1,302,0.000100
"2019-08-16 12:00:51,645",408,278201,139.8,506,0.000100
"2019-08-16 12:02:08,090",409,280577,229.1,950,0.000100
"2019-08-16 12:03:09,140",410,282473,182.0,716,0.000100
"2019-08-16 12:04:18,735",411,284633,209.2,843,0.000100
"2019-08-16 12:05:35,965",412,287037,232.7,963,0.000100
"2019-08-16 12:06:36,944",413,288940,184.2,716,0.000100
"2019-08-16 12:07:39,513",414,290894,189.2,739,0.000100
"2019-08-16 12:08:46,538",415,292983,202.6,805,0.000100
"2019-08-16 12:10:02,947",416,295362,230.4,950,0.000100
"2019-08-16 12:11:40,629",417,298408,294.8,1308,0.000100
"2019-08-16 12:13:15,243",418,301390,288.5,1254,0.000100
"2019-08-16 12:14:38,272",419,303953,248.0,1057,0.000100
"2019-08-16 12:16:05,821",420,306727,267.9,1132,0.000100
"2019-08-16 12:17:08,279",421,308695,190.4,732,0.000100
"2019-08-16 12:17:48,711",422,309971,123.2,437,0.000100
"2019-08-16 12:19:17,607",423,312791,272.9,1155,0.000100
"2019-08-16 12:19:52,070",424,313885,105.5,363,0.000100
"2019-08-16 12:20:43,230",425,315506,156.5,578,0.000100
"2019-08-16 12:21:38,090",426,317241,167.6,628,0.000100
"2019-08-16 12:22:00,586",427,317955,68.4,225,0.000100
"2019-08-16 12:22:50,979",428,319551,154.3,567,0.000100
"2019-08-16 12:23:59,686",429,321712,209.2,830,0.000100
"2019-08-16 12:25:05,922",430,323810,203.5,793,0.000100
"2019-08-16 12:25:50,521",431,325221,136.4,490,0.000100
"2019-08-16 12:26:38,577",432,326742,147.0,536,0.000100
"2019-08-16 12:27:40,110",433,328691,188.7,723,0.000100
"2019-08-16 12:28:13,213",434,329743,101.3,347,0.000100
